seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,target_aa_length
seq_00298,3.1456,6.168,162.13,510,6.3956,25.0316,745.82,42,1,0,1,1,510
seq_00299,3.1523,6.181,161.79,510,2.9252,13.0259,745.82,42,1,0,1,1,510
seq_00300,3.1764,6.228,160.56,510,2.758,7.5475,745.82,42,1,0,1,1,510
seq_00301,3.1406,6.158,162.07,509,6.9443,23.6076,745.82,42,1,0,1,1,510
seq_00302,3.15,6.176,161.91,510,2.5715,10.3396,745.82,42,1,0,1,1,510
seq_00303,3.1437,6.164,162.23,510,7.447,26.8801,745.82,42,1,0,1,1,510
seq_00304,3.1491,6.175,161.95,510,4.1217,14.1903,745.82,42,1,0,1,1,510
seq_00305,3.1403,6.157,162.41,510,2.6775,11.2106,745.82,42,1,0,1,1,510
seq_00306,3.1499,6.176,161.91,510,2.4677,11.8812,745.82,42,1,0,1,1,510
seq_00307,3.1436,6.164,162.23,510,4.8317,18.4798,745.82,42,1,0,1,1,510
seq_00308,3.1504,6.177,161.88,510,2.9783,9.7343,745.82,42,1,0,1,1,510
seq_00309,3.1375,6.152,162.55,510,3.1127,9.7548,745.82,42,1,0,1,1,510
seq_00310,3.1523,6.181,161.79,510,2.5033,9.1003,745.82,42,1,0,1,1,510
seq_00311,3.1444,6.166,162.19,510,2.9156,9.1646,745.82,42,1,0,1,1,510
seq_00312,3.1478,6.172,162.02,510,5.8732,17.692,745.82,42,1,0,1,1,510
seq_00313,3.1639,6.204,161.2,510,3.2747,10.2831,745.82,42,1,0,1,1,510
seq_00314,3.1436,6.164,161.91,509,6.1507,21.078,745.82,42,1,0,1,1,510
seq_00315,3.1495,6.176,161.93,510,2.7188,12.0509,745.82,42,1,0,1,1,510
seq_00316,3.1508,6.178,161.87,510,2.7787,9.0618,745.82,42,1,0,1,1,510
seq_00317,3.1383,6.154,162.51,510,2.9288,10.8604,745.82,42,1,0,1,1,510
seq_00318,3.1422,6.161,162.31,510,2.7865,9.9884,745.82,42,1,0,1,1,510
seq_00319,3.1465,6.17,162.09,510,2.8221,11.4439,745.82,42,1,0,1,1,510
seq_00320,3.1424,6.162,162.29,510,2.8102,11.06,745.82,42,1,0,1,1,510
seq_00321,3.1447,6.166,162.18,510,5.3767,13.8525,745.82,42,1,0,1,1,510
seq_00322,3.1441,6.165,162.21,510,7.304,23.8391,745.82,42,1,0,1,1,510
seq_00323,3.1727,6.221,160.75,510,3.0641,13.6607,745.82,42,1,0,1,1,510
seq_00324,3.1546,6.186,161.67,510,5.8675,24.2918,745.82,42,1,0,1,1,510
seq_00325,3.1557,6.188,161.61,510,2.5057,8.8325,745.82,42,1,0,1,1,510
seq_00326,3.1433,6.163,162.25,510,3.0206,12.1435,745.82,42,1,0,1,1,510
seq_00327,3.1485,6.173,161.98,510,2.8013,10.9475,745.82,42,1,0,1,1,510
seq_00328,3.146,6.169,162.11,510,3.1432,16.4066,745.82,42,1,0,1,1,510
seq_00329,3.1913,6.258,159.81,510,3.8553,13.2979,745.82,42,1,0,1,1,510
seq_00330,3.1433,6.163,162.25,510,2.8225,11.4826,745.82,42,1,0,1,1,510
seq_00331,3.145,6.167,162.16,510,3.3844,13.5138,745.82,42,1,0,1,1,510
seq_00332,3.1663,6.208,161.07,510,3.0514,13.6318,745.82,42,1,0,1,1,510
seq_00333,3.1415,6.16,162.34,510,2.8761,11.5602,745.82,42,1,0,1,1,510
seq_00334,3.1414,6.16,162.35,510,2.5441,9.3093,745.82,42,1,0,1,1,510
seq_00335,3.1528,6.182,161.76,510,3.0411,13.0226,745.82,42,1,0,1,1,510
seq_00336,3.1485,6.174,161.98,510,2.6809,10.1654,745.82,42,1,0,1,1,510
seq_00337,3.143,6.163,162.27,510,3.4567,12.4967,745.82,42,1,0,1,1,510
seq_00338,3.1368,6.151,162.59,510,2.7716,10.267,745.82,42,1,0,1,1,510
seq_00339,3.1499,6.176,161.91,510,3.9704,12.5821,745.82,42,1,0,1,1,510
seq_00340,3.1549,6.186,161.65,510,2.5734,9.1507,745.82,42,1,0,1,1,510
seq_00341,3.1442,6.165,162.2,510,3.006,14.0918,745.82,42,1,0,1,1,510
seq_00342,3.1682,6.212,160.97,510,2.7401,8.6531,745.82,42,1,0,1,1,510
seq_00343,3.1498,6.176,161.92,510,2.8078,9.6817,745.82,42,1,0,1,1,510
seq_00344,3.1557,6.188,161.61,510,2.5778,9.6026,745.82,42,1,0,1,1,510
seq_00345,3.2622,6.397,156.03,509,4.1347,21.2837,745.82,42,1,0,1,1,510
seq_00346,3.2152,6.304,158.62,510,3.3191,14.7647,745.82,42,1,0,1,1,510
seq_00347,3.1607,6.197,160.72,508,6.7869,14.3268,745.82,42,1,0,1,1,510
seq_00348,3.1692,6.214,160.92,510,3.1319,10.4245,745.82,42,1,0,1,1,510
seq_00349,3.1522,6.181,161.79,510,2.8419,10.4189,745.82,42,1,0,1,1,510
seq_00350,3.1495,6.176,161.93,510,2.367,7.6633,745.82,42,1,0,1,1,510
seq_00351,3.1496,6.176,161.92,510,2.8098,8.2379,745.82,42,1,0,1,1,510
seq_00352,3.152,6.18,161.8,510,2.707,9.7014,745.82,42,1,0,1,1,510
seq_00353,3.1436,6.164,162.23,510,3.2366,12.4506,745.82,42,1,0,1,1,510
seq_00354,3.1525,6.181,161.78,510,2.6882,9.7381,745.82,42,1,0,1,1,510
seq_00355,3.1545,6.185,161.67,510,3.5722,9.0211,745.82,42,1,0,1,1,510
seq_00356,3.1538,6.184,161.39,509,4.2262,12.8744,745.82,42,1,0,1,1,510
seq_00357,3.1463,6.169,162.09,510,2.4979,7.6286,745.82,42,1,0,1,1,510
seq_00358,3.1541,6.185,161.69,510,2.5042,7.5237,745.82,42,1,0,1,1,510
seq_00359,3.1577,6.192,161.51,510,2.9485,9.9622,745.82,42,1,0,1,1,510
seq_00360,3.1474,6.171,162.04,510,3.0328,11.7727,745.82,42,1,0,1,1,510
seq_00361,3.1541,6.184,161.7,510,3.0756,10.0449,745.82,42,1,0,1,1,510
seq_00362,3.1538,6.184,161.71,510,3.0715,13.0584,745.82,42,1,0,1,1,510
seq_00363,3.1586,6.193,161.46,510,4.6073,15.6719,745.82,42,1,0,1,1,510
seq_00364,3.1537,6.184,161.72,510,5.0672,18.9202,745.82,42,1,0,1,1,510
seq_00365,3.1455,6.168,162.14,510,2.8976,8.6669,745.82,42,1,0,1,1,510
seq_00366,3.1454,6.167,162.14,510,2.6889,13.0266,745.82,42,1,0,1,1,510
seq_00367,3.1603,6.197,161.38,510,2.6776,10.864,745.82,42,1,0,1,1,510
seq_00368,3.153,6.182,161.75,510,2.6229,9.1785,745.82,42,1,0,1,1,510
seq_00369,3.1482,6.173,162.0,510,3.1905,10.4207,745.82,42,1,0,1,1,510
seq_00370,3.1427,6.162,162.28,510,2.8488,11.4154,745.82,42,1,0,1,1,510
seq_00371,3.1777,6.231,160.49,510,3.0926,10.9346,745.82,42,1,0,1,1,510
seq_00372,3.1508,6.178,161.86,510,2.8565,13.2341,745.82,42,1,0,1,1,510
seq_00373,3.1431,6.163,162.26,510,2.7445,12.7466,745.82,42,1,0,1,1,510
seq_00374,3.1431,6.163,162.26,510,2.7943,9.55,745.82,42,1,0,1,1,510
seq_00375,3.1508,6.178,161.86,510,3.3513,11.5049,745.82,42,1,0,1,1,510
seq_00376,3.1495,6.175,161.93,510,3.2174,17.4936,745.82,42,1,0,1,1,510
seq_00377,3.179,6.233,156.65,498,71.0666,166.486,745.82,42,1,0,1,1,510
seq_00378,3.146,6.169,161.79,509,4.2211,13.1588,745.82,42,1,0,1,1,510
seq_00379,3.1506,6.178,161.88,510,4.8895,13.8585,745.82,42,1,0,1,1,510
seq_00380,3.1526,6.182,161.77,510,2.8343,8.8515,745.82,42,1,0,1,1,510
seq_00381,3.1394,6.156,162.45,510,2.79,8.4764,745.82,42,1,0,1,1,510
seq_00382,3.1411,6.159,162.36,510,2.8959,10.9481,745.82,42,1,0,1,1,510
seq_00383,3.1529,6.182,161.76,510,2.7345,9.4986,745.82,42,1,0,1,1,510
seq_00384,3.1533,6.183,161.74,510,3.0974,12.0629,745.82,42,1,0,1,1,510
seq_00385,3.1429,6.163,162.27,510,3.4366,12.3108,745.82,42,1,0,1,1,510
seq_00386,3.145,6.167,162.16,510,2.6854,7.686,745.82,42,1,0,1,1,510
seq_00387,3.1509,6.178,161.86,510,2.9547,12.7274,745.82,42,1,0,1,1,510
seq_00388,3.1537,6.184,161.72,510,2.9625,12.652,745.82,42,1,0,1,1,510
seq_00389,3.1474,6.171,162.04,510,2.6148,7.3495,745.82,42,1,0,1,1,510
seq_00390,3.1671,6.21,161.03,510,2.5545,9.8273,745.82,42,1,0,1,1,510
seq_00391,3.1518,6.18,161.81,510,3.6663,16.1278,745.82,42,1,0,1,1,510
seq_00392,3.1613,6.199,161.33,510,2.5356,7.1966,745.82,42,1,0,1,1,510
seq_00393,3.1454,6.168,162.14,510,2.7395,9.0272,745.82,42,1,0,1,1,510
seq_00394,3.1469,6.17,162.06,510,2.8718,10.227,745.82,42,1,0,1,1,510
seq_00395,3.1447,6.166,162.18,510,2.6228,9.587,745.82,42,1,0,1,1,510
seq_00396,3.1642,6.204,160.86,509,4.1812,16.2938,745.82,42,1,0,1,1,510
seq_00397,3.1414,6.16,162.35,510,2.9737,10.8883,745.82,42,1,0,1,1,510
seq_00398,3.1468,6.17,162.07,510,2.5665,7.6974,745.82,42,1,0,1,1,510
seq_00399,3.1491,6.175,161.95,510,2.9238,11.9339,745.82,42,1,0,1,1,510
seq_00400,3.1895,6.254,159.9,510,2.6632,8.4881,745.82,42,1,0,1,1,510
seq_00401,3.1477,6.172,162.02,510,2.7258,11.3026,745.82,42,1,0,1,1,510
seq_00402,3.1494,6.175,161.94,510,3.534,14.1527,745.82,42,1,0,1,1,510
seq_00403,3.1492,6.175,161.94,510,2.5047,6.5305,745.82,42,1,0,1,1,510
seq_00404,3.1499,6.176,161.91,510,2.9127,13.6882,745.82,42,1,0,1,1,510
seq_00405,3.1454,6.168,162.14,510,2.6479,7.8768,745.82,42,1,0,1,1,510
seq_00406,3.1462,6.169,162.1,510,2.948,13.2035,745.82,42,1,0,1,1,510
seq_00407,3.1518,6.18,161.81,510,3.279,11.0391,745.82,42,1,0,1,1,510
seq_00408,3.1495,6.176,161.93,510,2.6302,12.2716,745.82,42,1,0,1,1,510
seq_00409,3.1406,6.158,162.39,510,2.8606,12.6806,745.82,42,1,0,1,1,510
seq_00410,3.1469,6.17,162.07,510,3.2772,13.1689,745.82,42,1,0,1,1,510
seq_00411,3.149,6.175,161.96,510,2.9859,14.8624,745.82,42,1,0,1,1,510
seq_00412,3.1541,6.185,161.69,510,2.9045,12.1353,745.82,42,1,0,1,1,510
seq_00413,3.1489,6.174,161.96,510,2.7043,8.277,745.82,42,1,0,1,1,510
seq_00414,3.1463,6.169,162.1,510,2.4193,10.5148,745.82,42,1,0,1,1,510
seq_00415,3.1522,6.181,161.79,510,2.8576,11.3497,745.82,42,1,0,1,1,510
seq_00416,3.1491,6.175,161.95,510,2.6237,7.7063,745.82,42,1,0,1,1,510
seq_00417,3.1454,6.167,162.14,510,3.4538,11.2455,745.82,42,1,0,1,1,510
seq_00418,3.142,6.161,162.32,510,2.5468,12.1007,745.82,42,1,0,1,1,510
seq_00419,3.1821,6.239,160.27,510,2.9038,12.0779,745.82,42,1,0,1,1,510
seq_00420,3.1455,6.168,162.14,510,2.9075,12.3715,745.82,42,1,0,1,1,510
seq_00421,3.1459,6.168,162.12,510,2.759,12.7802,745.82,42,1,0,1,1,510
seq_00422,3.1415,6.16,162.34,510,3.1822,10.7703,745.82,42,1,0,1,1,510
seq_00423,3.1488,6.174,161.97,510,2.8331,8.8327,745.82,42,1,0,1,1,510
seq_00424,3.1488,6.174,161.96,510,2.6215,8.2668,745.82,42,1,0,1,1,510
seq_00425,3.1751,6.226,160.63,510,2.7982,13.227,745.82,42,1,0,1,1,510
seq_00426,3.15,6.176,160.32,505,20.325,56.199,745.82,42,1,0,1,1,510
seq_00427,3.1513,6.179,161.84,510,2.7047,10.1013,745.82,42,1,0,1,1,510
seq_00428,3.153,6.182,161.75,510,2.5818,9.5144,745.82,42,1,0,1,1,510
seq_00429,3.1372,6.151,162.56,510,2.64,8.493,745.82,42,1,0,1,1,510
seq_00430,3.1423,6.161,161.03,506,5.1276,14.1123,745.82,42,1,0,1,1,510
seq_00431,3.1523,6.181,161.79,510,4.5049,10.9004,745.82,42,1,0,1,1,510
seq_00432,3.149,6.175,161.96,510,2.9837,11.2951,745.82,42,1,0,1,1,510
seq_00433,3.1502,6.177,161.89,510,2.7477,10.4832,745.82,42,1,0,1,1,510
seq_00434,3.1515,6.179,161.83,510,2.8668,11.8262,745.82,42,1,0,1,1,510
seq_00435,3.1429,6.163,162.27,510,4.2188,14.2379,745.82,42,1,0,1,1,510
seq_00436,3.1489,6.174,161.96,510,3.3872,13.5684,745.82,42,1,0,1,1,510
seq_00437,3.1392,6.155,161.82,508,4.0827,15.9492,745.82,42,1,0,1,1,510
seq_00438,3.1675,6.211,161.01,510,2.6875,11.3924,745.82,42,1,0,1,1,510
seq_00439,3.1522,6.181,161.79,510,2.9206,12.2781,745.82,42,1,0,1,1,510
seq_00440,3.1482,6.173,162.0,510,2.7237,9.8304,745.82,42,1,0,1,1,510
seq_00441,3.1408,6.158,162.38,510,3.2417,17.1855,745.82,42,1,0,1,1,510
seq_00442,3.1453,6.167,162.15,510,2.8021,13.1442,745.82,42,1,0,1,1,510
seq_00443,3.1495,6.176,161.93,510,2.892,9.9553,745.82,42,1,0,1,1,510
seq_00444,3.1592,6.195,161.43,510,3.7487,20.0828,745.82,42,1,0,1,1,510
seq_00445,3.1434,6.164,162.24,510,3.1217,9.4589,745.82,42,1,0,1,1,510
seq_00446,3.1454,6.167,162.14,510,2.3516,7.2117,745.82,42,1,0,1,1,510
seq_00447,3.1447,6.166,162.18,510,2.485,12.0964,745.82,42,1,0,1,1,510
seq_00448,3.201,6.276,159.33,510,2.9226,12.9263,745.82,42,1,0,1,1,510
seq_00449,3.1466,6.17,162.08,510,3.1277,12.523,745.82,42,1,0,1,1,510
seq_00450,3.1536,6.183,161.72,510,2.5483,7.9499,745.82,42,1,0,1,1,510
seq_00451,3.1442,6.165,162.2,510,3.0618,12.342,745.82,42,1,0,1,1,510
seq_00452,3.149,6.174,161.96,510,2.5395,9.8214,745.82,42,1,0,1,1,510
seq_00453,3.1417,6.16,162.33,510,3.176,12.4784,745.82,42,1,0,1,1,510
seq_00454,3.1897,6.254,159.89,510,6.9088,21.0881,745.82,42,1,0,1,1,510
seq_00455,3.1525,6.181,161.77,510,2.6842,7.164,745.82,42,1,0,1,1,510
seq_00456,3.1565,6.189,161.57,510,2.9965,9.7422,745.82,42,1,0,1,1,510
seq_00457,3.1455,6.168,162.14,510,2.5254,8.5736,745.82,42,1,0,1,1,510
seq_00458,3.1451,6.167,162.15,510,2.6393,8.1792,745.82,42,1,0,1,1,510
seq_00459,3.1486,6.174,161.98,510,3.3743,12.2377,745.82,42,1,0,1,1,510
seq_00460,3.1614,6.199,161.32,510,2.2343,7.0432,745.82,42,1,0,1,1,510
seq_00461,3.1438,6.164,161.91,509,15.2982,58.0939,745.82,42,1,0,1,1,510
seq_00462,3.1439,6.165,162.22,510,2.7431,12.4254,745.82,42,1,0,1,1,510
seq_00463,3.1487,6.174,161.97,510,3.287,12.0804,745.82,42,1,0,1,1,510
seq_00464,3.1563,6.189,161.58,510,2.8576,11.3536,745.82,42,1,0,1,1,510
seq_00465,3.1446,6.166,162.19,510,3.0211,12.0447,745.82,42,1,0,1,1,510
seq_00466,3.1401,6.157,162.41,510,2.6502,13.8826,745.82,42,1,0,1,1,510
seq_00467,3.1717,6.219,160.8,510,2.6416,9.6967,745.82,42,1,0,1,1,510
seq_00468,3.1478,6.172,162.02,510,3.2048,11.8858,745.82,42,1,0,1,1,510
seq_00469,3.1416,6.16,162.02,509,5.0984,20.5211,745.82,42,1,0,1,1,510
seq_00470,3.1435,6.164,162.24,510,2.7204,9.2753,745.82,42,1,0,1,1,510
seq_00471,3.1461,6.169,162.1,510,3.2174,12.5277,745.82,42,1,0,1,1,510
seq_00472,3.1505,6.177,161.88,510,2.9888,12.3042,745.82,42,1,0,1,1,510
seq_00473,3.1548,6.186,161.66,510,2.8289,13.756,745.82,42,1,0,1,1,510
seq_00474,3.1387,6.154,162.49,510,3.2445,11.158,745.82,42,1,0,1,1,510
seq_00475,3.148,6.172,162.01,510,2.5524,9.3434,745.82,42,1,0,1,1,510
seq_00476,3.1481,6.173,162.0,510,2.2497,10.1824,745.82,42,1,0,1,1,510
seq_00477,3.1398,6.157,162.43,510,3.6342,13.2274,745.82,42,1,0,1,1,510
seq_00478,3.1403,6.157,162.41,510,3.1773,15.7522,745.82,42,1,0,1,1,510
seq_00479,3.1429,6.163,162.27,510,2.5005,10.0319,745.82,42,1,0,1,1,510
seq_00480,3.1511,6.179,161.85,510,3.0377,9.3381,745.82,42,1,0,1,1,510
seq_00481,3.1382,6.153,162.52,510,3.0282,11.2684,745.82,42,1,0,1,1,510
seq_00482,3.1367,6.15,162.59,510,3.0207,9.808,745.82,42,1,0,1,1,510
seq_00483,3.146,6.169,162.11,510,2.8345,11.0503,745.82,42,1,0,1,1,510
seq_00484,3.1463,6.169,162.1,510,2.4608,7.3751,745.82,42,1,0,1,1,510
seq_00485,3.1415,6.16,162.34,510,4.4321,15.9529,745.82,42,1,0,1,1,510
seq_00486,3.1439,6.165,162.22,510,3.2919,9.7136,745.82,42,1,0,1,1,510
seq_00487,3.1433,6.163,162.25,510,5.7109,16.3475,745.82,42,1,0,1,1,510
seq_00488,3.1514,6.179,161.83,510,2.7827,9.856,745.82,42,1,0,1,1,510
seq_00489,3.1408,6.158,162.38,510,2.4878,6.3328,745.82,42,1,0,1,1,510
seq_00490,3.1424,6.162,162.3,510,3.0086,11.5381,745.82,42,1,0,1,1,510
seq_00491,3.1466,6.17,162.08,510,2.6221,9.9307,745.82,42,1,0,1,1,510
seq_00492,3.1474,6.171,162.04,510,3.3401,12.9146,745.82,42,1,0,1,1,510
seq_00493,3.1442,6.165,162.2,510,3.0231,11.5456,745.82,42,1,0,1,1,510
seq_00494,3.1433,6.163,162.25,510,3.6343,12.3288,745.82,42,1,0,1,1,510
seq_00495,3.1461,6.169,162.11,510,6.0226,22.2802,745.82,42,1,0,1,1,510
seq_00496,3.1566,6.189,161.56,510,2.7401,8.7162,745.82,42,1,0,1,1,510
seq_00497,3.1468,6.17,162.07,510,2.6713,8.9214,745.82,42,1,0,1,1,510
seq_00498,3.1447,6.166,162.18,510,2.9274,8.958,745.82,42,1,0,1,1,510
seq_00499,3.1466,6.17,162.08,510,2.5727,10.549,745.82,42,1,0,1,1,510
seq_00500,3.1558,6.188,161.61,510,2.6532,11.3418,745.82,42,1,0,1,1,510
seq_00501,3.1425,6.162,162.29,510,2.6655,9.9911,745.82,42,1,0,1,1,510
seq_00502,3.1746,6.225,160.65,510,2.9838,13.9244,745.82,42,1,0,1,1,510
seq_00503,3.1484,6.173,161.98,510,2.527,8.7912,745.82,42,1,0,1,1,510
seq_00504,3.1554,6.187,161.63,510,2.581,10.3643,745.82,42,1,0,1,1,510
seq_00505,3.1428,6.162,162.27,510,2.6409,13.6844,745.82,42,1,0,1,1,510
seq_00506,3.1524,6.181,161.78,510,3.9539,15.2797,745.82,42,1,0,1,1,510
seq_00507,3.1514,6.179,161.83,510,3.1187,15.0661,745.82,42,1,0,1,1,510
seq_00508,3.1667,6.209,161.05,510,3.3457,14.9926,745.82,42,1,0,1,1,510
seq_00509,3.1415,6.16,162.34,510,3.7266,11.044,745.82,42,1,0,1,1,510
seq_00510,3.147,6.171,162.06,510,4.8731,14.7218,745.82,42,1,0,1,1,510
seq_00511,3.1451,6.167,162.15,510,2.6817,10.019,745.82,42,1,0,1,1,510
seq_00512,3.1561,6.188,161.59,510,2.4726,11.1787,745.82,42,1,0,1,1,510
seq_00513,3.149,6.174,161.96,510,3.0087,12.6084,745.82,42,1,0,1,1,510
seq_00514,3.1415,6.16,162.34,510,3.0176,11.661,745.82,42,1,0,1,1,510
seq_00515,3.1669,6.21,160.72,509,6.5025,28.5303,745.82,42,1,0,1,1,510
seq_00516,3.1501,6.177,161.9,510,2.7495,10.0566,745.82,42,1,0,1,1,510
seq_00517,3.1457,6.168,162.12,510,3.1426,12.1022,745.82,42,1,0,1,1,510
seq_00518,3.1416,6.16,162.34,510,2.38,6.7637,745.82,42,1,0,1,1,510
seq_00519,3.1479,6.172,162.01,510,2.4878,8.6372,745.82,42,1,0,1,1,510
seq_00520,3.1509,6.178,161.86,510,2.48,11.9239,745.82,42,1,0,1,1,510
seq_00521,3.1568,6.19,161.56,510,2.9036,12.4031,745.82,42,1,0,1,1,510
seq_00522,3.1468,6.17,162.07,510,2.4511,9.2525,745.82,42,1,0,1,1,510
seq_00523,3.1453,6.167,162.14,510,2.6566,8.515,745.82,42,1,0,1,1,510
seq_00524,3.1551,6.186,161.64,510,2.6759,11.9111,745.82,42,1,0,1,1,510
seq_00525,3.1494,6.175,161.94,510,3.1226,11.1779,745.82,42,1,0,1,1,510
seq_00526,3.1418,6.16,162.33,510,3.199,14.1356,745.82,42,1,0,1,1,510
seq_00527,3.1548,6.186,161.66,510,2.7758,10.6687,745.82,42,1,0,1,1,510
seq_00528,3.1495,6.175,161.93,510,3.7007,13.335,745.82,42,1,0,1,1,510
seq_00529,3.1435,6.164,161.6,508,3.8346,14.7504,745.82,42,1,0,1,1,510
seq_00530,3.1458,6.168,162.12,510,2.6614,11.6716,745.82,42,1,0,1,1,510
seq_00531,3.1547,6.186,161.67,510,3.0541,12.0978,745.82,42,1,0,1,1,510
seq_00532,3.1541,6.185,161.69,510,2.4218,8.1255,745.82,42,1,0,1,1,510
seq_00533,3.1469,6.17,162.06,510,5.986,22.8966,745.82,42,1,0,1,1,510
seq_00534,3.1679,6.211,160.36,508,3.3131,8.9507,745.82,42,1,0,1,1,510
seq_00535,3.1486,6.174,161.97,510,2.9263,12.201,745.82,42,1,0,1,1,510
seq_00536,3.1544,6.185,161.68,510,4.0974,19.5047,745.82,42,1,0,1,1,510
seq_00537,3.1429,6.163,162.27,510,3.107,13.5002,745.82,42,1,0,1,1,510
seq_00538,3.1412,6.159,162.36,510,3.1793,9.7895,745.82,42,1,0,1,1,510
seq_00539,3.1477,6.172,162.03,510,2.3787,9.1226,745.82,42,1,0,1,1,510
seq_00540,3.1476,6.172,162.03,510,2.7768,9.4714,745.82,42,1,0,1,1,510
seq_00541,2.3182,5.682,172.11,399,39.132,113.1169,714.98,42,1,0,1,1,510
seq_00542,3.1458,6.168,162.12,510,2.712,9.0165,745.82,42,1,0,1,1,510
seq_00543,3.1466,6.17,162.08,510,2.8957,11.1334,745.82,42,1,0,1,1,510
seq_00544,3.1566,6.189,161.57,510,3.7843,13.3785,745.82,42,1,0,1,1,510
seq_00545,3.1399,6.157,162.42,510,3.2277,12.1683,745.82,42,1,0,1,1,510
seq_00546,3.1471,6.171,162.05,510,2.9991,10.7807,745.82,42,1,0,1,1,510
seq_00547,3.1462,6.169,162.1,510,2.7181,10.3535,745.82,42,1,0,1,1,510
seq_00548,3.1461,6.169,162.11,510,2.566,8.0098,745.82,42,1,0,1,1,510
seq_00549,3.143,6.163,162.27,510,3.0413,13.2778,745.82,42,1,0,1,1,510
seq_00550,3.1644,6.205,161.17,510,2.7558,9.2704,745.82,42,1,0,1,1,510
seq_00551,3.1488,6.174,161.96,510,2.7664,9.2671,745.82,42,1,0,1,1,510
seq_00552,3.1523,6.181,161.79,510,2.3913,6.9121,745.82,42,1,0,1,1,510
seq_00553,3.1473,6.171,161.73,509,7.6041,20.0579,745.82,42,1,0,1,1,510
seq_00554,3.1478,6.172,161.7,509,3.9341,15.3832,745.82,42,1,0,1,1,510
seq_00555,3.1531,6.183,161.75,510,4.8507,15.0653,745.82,42,1,0,1,1,510
seq_00556,3.1596,6.195,161.42,510,2.8452,8.9883,745.82,42,1,0,1,1,510
seq_00557,3.1501,6.177,161.9,510,2.5094,8.184,745.82,42,1,0,1,1,510
seq_00558,3.1511,6.179,161.85,510,2.223,8.0559,745.82,42,1,0,1,1,510
seq_00559,3.1559,6.188,161.6,510,5.4362,15.3687,745.82,42,1,0,1,1,510
seq_00560,3.1871,6.249,160.02,510,2.559,8.3398,745.82,42,1,0,1,1,510
seq_00561,3.1505,6.177,161.88,510,2.5693,9.6796,745.82,42,1,0,1,1,510
seq_00562,3.1503,6.177,161.89,510,2.6637,8.1214,745.82,42,1,0,1,1,510
seq_00563,3.1486,6.174,161.02,507,8.1006,24.3912,745.82,42,1,0,1,1,510
seq_00564,3.1489,6.174,161.96,510,2.965,11.1432,745.82,42,1,0,1,1,510
seq_00565,3.1415,6.16,162.34,510,3.2855,11.4839,745.82,42,1,0,1,1,510
seq_00566,3.158,6.192,161.49,510,3.0391,11.9285,745.82,42,1,0,1,1,510
seq_00567,3.1519,6.18,161.81,510,3.0517,11.0789,745.82,42,1,0,1,1,510
seq_00568,3.1564,6.189,161.58,510,3.2011,16.4767,745.82,42,1,0,1,1,510
seq_00569,3.1462,6.169,162.1,510,2.8021,13.5436,745.82,42,1,0,1,1,510
seq_00570,3.1481,6.173,162.0,510,3.2338,11.6103,745.82,42,1,0,1,1,510
seq_00571,3.151,6.178,161.85,510,2.9924,10.8567,745.82,42,1,0,1,1,510
seq_00572,3.1456,6.168,162.13,510,2.8838,10.3529,745.82,42,1,0,1,1,510
seq_00573,3.1677,6.211,161.0,510,4.1556,14.7133,745.82,42,1,0,1,1,510
seq_00574,3.1404,6.158,162.4,510,3.0496,12.0322,745.82,42,1,0,1,1,510
seq_00575,3.1476,6.172,162.03,510,2.7362,10.2258,745.82,42,1,0,1,1,510
seq_00576,3.1543,6.185,161.69,510,2.8405,9.9862,745.82,42,1,0,1,1,510
seq_00577,3.1475,6.172,162.03,510,2.8792,9.9107,745.82,42,1,0,1,1,510
seq_00578,3.1444,6.166,162.19,510,2.869,11.9327,745.82,42,1,0,1,1,510
seq_00579,3.1713,6.218,160.82,510,2.7128,13.0998,745.82,42,1,0,1,1,510
seq_00580,3.1558,6.188,161.61,510,4.1059,17.5274,745.82,42,1,0,1,1,510
seq_00581,3.1454,6.167,159.92,503,13.457,35.0116,745.82,42,1,0,1,1,510
seq_00582,3.1437,6.164,162.23,510,3.1356,12.1686,745.82,42,1,0,1,1,510
seq_00583,3.1475,6.172,162.03,510,2.9364,8.8322,745.82,42,1,0,1,1,510
seq_00584,3.1509,6.178,161.86,510,3.4139,11.9659,745.82,42,1,0,1,1,510
seq_00585,3.1472,6.171,162.05,510,2.5684,10.3007,745.82,42,1,0,1,1,510
seq_00586,3.1445,6.166,162.19,510,2.6916,10.0781,745.82,42,1,0,1,1,510
seq_00587,3.1477,6.172,162.03,510,2.8496,12.9461,745.82,42,1,0,1,1,510
seq_00588,3.1522,6.181,161.79,510,2.9821,10.5539,745.82,42,1,0,1,1,510
seq_00589,3.1507,6.178,161.87,510,3.1009,12.8407,745.82,42,1,0,1,1,510
seq_00590,3.1503,6.177,161.89,510,2.8117,11.3066,745.82,42,1,0,1,1,510
seq_00591,3.1501,6.177,161.9,510,4.4075,12.619,745.82,42,1,0,1,1,510
seq_00592,3.1699,6.215,160.89,510,2.8803,11.2092,745.82,42,1,0,1,1,510
seq_00593,3.1416,6.16,162.34,510,2.6257,10.3325,745.82,42,1,0,1,1,510
seq_00594,3.1452,6.167,162.15,510,3.3196,11.7252,745.82,42,1,0,1,1,510
